TREE_TYPE;TREE_ID;VERSION;NODE_ID;PARENT_ID;LEV;NODE_TYPE;TECH_NAME;LOGICAL_PATH;FULL_PATH;LENGTH;DATA_TYPE;ATOM_HANDL;MP_SC_TAB;MP_SC_FLD;MP_OFFSET;MP_SC_OFFSET;MP_CONST;MP_EXIT_FUNC;CK_EXIT_FUNC;CONDITIONS;ORIGIN;STATUS;VAR_NAME;TEXT
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9733933120;N_7611102970;003;ELEM;Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr;0000;C;;;;000;000;;;;FPAYH-ZIBAN = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Unique identification of account using identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3432566720;N_9733933120;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/Id;0000;C;;FPAYHX;ZBNKN_EXT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identification assigned by institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5172764150;N_9733933120;003;ELEM;SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/SchmeNm;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2199993790;N_5172764150;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/SchmeNm/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/SchmeNm/Cd;0000;C;;;;000;000;BBAN;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in coded form as published in external list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1782069360;N_5172764150;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/SchmeNm/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/Othr/SchmeNm/Prtry;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in free text form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7702207180;N_5604636060;003;ELEM;Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Nm;0070;C;;FPAYH;KOINH;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Name of account, as assigned by account servicing institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5050147740;N_5604636060;003;ELEM;Tp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Tp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Tp;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Specifies nature, or use of account
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9992685140;N_5050147740;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Tp/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Tp/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Account type, in coded form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9364712000;N_7436948640;003;ELEM;CdtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt;0000;C;;;;000;000;;;;FPAYHX-REF06+91(1) <> 'X';INHERITED_FROM_PARENT;ACTIVE;;Financial institution servicing account for creditor
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6773061050;N_9364712000;003;ELEM;BrnchId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/BrnchId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/BrnchId;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Identifies specific branch of financial institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3781043460;N_6773061050;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/BrnchId/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/BrnchId/Id;0035;C;;FPAYH;ZBRCH;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of branch of financial institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4481427310;N_9364712000;003;ELEM;FinInstnId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of financial institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4539298630;N_4481427310;003;ELEM;BICFI;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/BICFI;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/BICFI;0000;C;;FPAYH;ZSWIF;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Code allocated to financial institution - Business Identifier Code
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9336743070;N_4481427310;003;ELEM;ClrSysMmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId;0000;C;;;;000;000;;;;FPAYHX-REF07+110(5) <> SPACE AND FPAYHX-REF03+0(1) <> 'S';INHERITED_FROM_PARENT;ACTIVE;;Information used to identify member within clearing system
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2144934050;N_9336743070;003;ELEM;ClrSysId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specification of pre-agreed offering between clearing agents or channel
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6206548780;N_2144934050;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd;0005;C;;FPAYHX;REF07+110;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identification of clearing system, in coded form as published in ext. list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6939111710;N_9336743070;003;ELEM;MmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identification of member of clearing system
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9156603340;N_6939111710;000;ATOM;BankKey;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId/:atom:BankKey;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId/:atom:BankKey;0000;C;;FPAYH;ZBNKY;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8560480510;N_6939111710;000;ATOM;BankNumber;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId/:atom:BankNumber;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId/:atom:BankNumber;0000;C;;FPAYH;ZBNKL;000;000;;;;FPAYH-ZBNKL <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8898357010;N_4481427310;003;ELEM;Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/Nm;0000;C;;FPAYHX;REF09(70);000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Name by which agent is known and which is usually used to identify agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8324251230;N_4481427310;003;ELEM;PstlAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Information that locates and identifies specific address by postal services
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0733967890;N_8324251230;003;ELEM;AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrLine;0000;C;;FPAYH;ZBORT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Information that locates and identifies specific address in free format
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6442560060;N_8324251230;003;ELEM;AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrLine;0000;C;;FPAYH;ZBSTR;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Information that locates and identifies specific address in free format
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0431144300;N_8324251230;003;ELEM;Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/Ctry;0000;C;;FPAYHX;ZBISO;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Nation with its own government
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8005659300;N_7436948640;003;ELEM;CdtrAgtAcct;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct;0000;C;;;;000;000;;;;1 = SPACE;REDEFINED_IN_TREE;DEACTIVATED;;Unambiguous identification of account of creditor agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8875978650;N_8005659300;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct/Id;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification for acc. between owner and servicer
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2238312840;N_8875978650;003;ELEM;Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct/Id/Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct/Id/Othr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique identification of account using identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0692037170;N_2238312840;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct/Id/Othr/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgtAcct/Id/Othr/Id;0000;C;;FPAYH;BKREF;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identification assigned by institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8604116080;N_7436948640;003;ELEM;ChqInstr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr;0000;C;;;;000;000;;;;FPAYHX-XSCHK = 'X';INHERITED_FROM_PARENT;ACTIVE;;Set of elements needed to issue cheque
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6393847310;N_8604116080;003;ELEM;ChqMtrtyDt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt;0010;C;01;;;000;000;;;;= 'DRFT' OR = 'ELDR';INHERITED_FROM_PARENT;ACTIVE;;Date when draft becomes payable and debtor's account is debited
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6587835980;N_6393847310;000;ATOM;-;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:-;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:-;0001;C;;;;007;000;-;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8806202430;N_6393847310;000;ATOM;-;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:-;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:-;0001;C;;;;004;000;-;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6229290060;N_6393847310;000;ATOM;DD;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:DD;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:DD;0002;C;;FPAYH;VALUT+006;008;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7949046920;N_6393847310;000;ATOM;MM;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:MM;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:MM;0002;C;;FPAYH;VALUT+004;005;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2317151130;N_6393847310;000;ATOM;YYYY;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:YYYY;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt/:atom:YYYY;0004;C;;FPAYH;VALUT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5044240520;N_8604116080;003;ELEM;ChqNb;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqNb;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqNb;0000;C;;FPAYHX;CHECK;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identifier for cheque as assigned by agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5615444710;N_8604116080;003;ELEM;ChqTp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqTp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqTp;0004;C;;FPAYHX;CODE1;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies type of cheque to be issued
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2431133760;N_8604116080;003;ELEM;DlvryMtd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd;0004;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies delivery method of cheque by debtor's agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7733159810;N_2431133760;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Cd;0004;C;;FPAYHX;CODE2;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies delivery method of cheque by debtor's agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9387766540;N_2431133760;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Prtry;0035;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies proprietary delivery method of cheque by debtor's agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7449936360;N_8604116080;003;ELEM;FrmsCd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/FrmsCd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/FrmsCd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Coded form of cheque layout, company logo and digitised signature
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6074940420;N_8604116080;003;ELEM;InstrPrty;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty;0000;C;;FPAYHX;DTURG;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Urgency or order of importance to apply to processing of paym. instruction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8414977410;N_6074940420;000;ATOM;HIGH;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty/:atom:HIGH;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty/:atom:HIGH;0000;C;;;;000;000;HIGH;;;FPAYHX-DTKZA = '01' OR FPAYHX-DTURG <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9565064640;N_6074940420;000;ATOM;NORM;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty/:atom:NORM;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty/:atom:NORM;0000;C;;;;000;000;NORM;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8166439730;N_8604116080;003;ELEM;PrtLctn;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/PrtLctn;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/PrtLctn;0003;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies print location of cheque
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3431470260;N_7436948640;003;ELEM;ChrgBr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) = 'N';INHERITED_FROM_PARENT;ACTIVE;;Specifies which party/parties will bear to transaction associated charges
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6375516030;N_3431470260;000;ATOM;CRED;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr/:atom:CRED;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr/:atom:CRED;0000;C;;;;000;000;CRED;;;FPAYHX-DTKVS = '02';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8042917280;N_3431470260;000;ATOM;DEBT;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr/:atom:DEBT;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr/:atom:DEBT;0000;C;;;;000;000;DEBT;;;FPAYHX-DTKVS = '01';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1379593810;N_3431470260;000;ATOM;SHAR;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr/:atom:SHAR;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr/:atom:SHAR;0000;C;;;;000;000;SHAR;;;FPAYHX-DTKVS = '00';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0557005772;N_7436948640;003;ELEM;InstrForCdtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Further information provided by init. party and intended for creditor agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9506229690;N_7436948640;003;ELEM;InstrForCdtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';INHERITED_FROM_PARENT;ACTIVE;;Further information provided by init. party and intended for creditor agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0045423401;N_0557005772;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Coded information provided by init. party and intended for creditor agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8763946530;N_9506229690;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Coded information provided by init. party and intended for creditor agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0040298665;N_0557005772;003;ELEM;InstrInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/InstrInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/InstrInf;0000;C;;FPAYH;UETR;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Further information to creditor's agent that is bilaterally agreed
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2364784940;N_9506229690;003;ELEM;InstrInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/InstrInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForCdtrAgt/InstrInf;0000;C;;FPAYP;SGTXT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Further information to creditor's agent that is bilaterally agreed
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2391256760;N_7436948640;003;ELEM;InstrForDbtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForDbtrAgt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/InstrForDbtrAgt;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';INHERITED_FROM_PARENT;ACTIVE;;Further information that may need to be acted upon by debtor agent
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1400348040;N_7436948640;003;ELEM;IntrmyAgt1;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';INHERITED_FROM_PARENT;ACTIVE;;Agent between debtor's agent and creditor's agent.
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0222886260;N_1400348040;003;ELEM;BrnchId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identifies specific branch of financial institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0468381270;N_0222886260;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/Id;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of branch of financial institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4823207860;N_1400348040;003;ELEM;FinInstnId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of financial institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6711707780;N_4823207860;003;ELEM;BICFI;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/BICFI;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/BICFI;0000;C;;FPAYH;BSWIFT1;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Code allocated to financial institution - Business Identifier Code
